killandfight_1,killandfight_2,killandfight_3,killandfight_4,killandfight_5,killandfight_6,choice,certainty_trolley,RAT1,RAT1_time_First Click,RAT1_time_Last Click,RAT1_time_Page Submit,RAT1_time_Click Count,RAT2,RAT2_time_First Click,RAT2_time_Last Click,RAT2_time_Page Submit,RAT2_time_Click Count,RAT3,RAT3_time_First Click,RAT3_time_Last Click,RAT3_time_Page Submit,RAT3_time_Click Count,RAT4,RAT4_time_First Click,RAT4_time_Last Click,RAT4_time_Page Submit,RAT4_time_Click Count,RAT5,RAT5_time_First Click,RAT5_time_Last Click,RAT5_time_Page Submit,RAT5_time_Click Count,RAT6,RAT6_time_First Click,RAT6_time_Last Click,RAT6_time_Page Submit,RAT6_time_Click Count,RAT7,RAT7_time_First Click,RAT7_time_Last Click,RAT7_time_Page Submit,RAT7_time_Click Count,RAT8,RAT8_time_First Click,RAT8_time_Last Click,RAT8_time_Page Submit,RAT8_time_Click Count,RAT9,RAT9_time_First Click,RAT9_time_Last Click,RAT9_time_Page Submit,RAT9_time_Click Count,RAT10,RAT10_time_First Click,RAT10_time_Last Click,RAT10_time_Page Submit,RAT10_time_Click Count,RAT11,RAT11_time_First Click,RAT11_time_Last Click,RAT11_time_Page Submit,RAT11_time_Click Count,RAT12,RAT12_time_First Click,RAT12_time_Last Click,RAT12_time_Page Submit,RAT12_time_Click Count,RAT13,RAT13_time_First Click,RAT13_time_Last Click,RAT13_time_Page Submit,RAT13_time_Click Count,RAT14,RAT14_time_First Click,RAT14_time_Last Click,RAT14_time_Page Submit,RAT14_time_Click Count,RAT15,RAT15_time_First Click,RAT15_time_Last Click,RAT15_time_Page Submit,RAT15_time_Click Count,RAT16,RAT16_time_First Click,RAT16_time_Last Click,RAT16_time_Page Submit,RAT16_time_Click Count,RAT17,RAT17_time_First Click,RAT17_time_Last Click,RAT17_time_Page Submit,RAT17_time_Click Count,RAT18,RAT18_time_First Click,RAT18_time_Last Click,RAT18_time_Page Submit,RAT18_time_Click Count,RAT19,RAT19_time_First Click,RAT19_time_Last Click,RAT19_time_Page Submit,RAT19_time_Click Count,RAT20,RAT20_time_First Click,RAT20_time_Last Click,RAT20_time_Page Submit,RAT20_time_Click Count,age,gender,ethnicity,education,CFI_1,CFI_2,CFI_3,CFI_4,CFI_5,CFI_6,CFI_7,CFI_8,attention_check,CFI_10,CFI_11,CFI_12,CFI_13,CFI_14,CFI_15,CFI_16,CFI_17,CFI_18,CFI_19,CFI_20,distance,overlap,ARIS_1,ARIS_2,ARIS_3,ARIS_4,WCST_timetotal,color,number,shape,
1,1,1,2,1,2,1,9,0,16.395,16.395,19.248,1,1,7.277,7.277,11.546,1,1,2.645,2.645,4.755,1,1,2.092,2.092,5.128,1,1,1.613,1.613,13.576,1,0,17.479,17.479,20.01,1,0,11.048,11.048,20.106,1,1,7.425,7.425,11.608,1,1,1.4,1.4,14.024,1,1,1.409,1.409,7.188,1,0,1.552,1.552,20.106,1,0,2.473,2.473,20.01,1,1,11.279,11.279,13.612,1,1,1.461,1.461,4.794,1,1,1.29,1.29,5.722,1,1,1.5,1.5,7.464,1,1,1.2,1.2,10.515,1,0,1.273,1.273,20.006,1,1,5.162,5.162,8.08,1,1,1.322,1.322,5.108,1,45,1,1,2,6,5,6,3,5,6,5,5,1,6,5,5,5,5,6,6,3,5,5,6,83,83,1,1,1,1,14,87.5,85,85.4166666666667,
3,2,3,2,3,3,2,65,1,2.251,2.251,6.569,1,0,1.664,1.664,6.105,1,1,1.879,1.879,7.888,1,1,1.542,1.542,4.746,1,1,1.468,1.468,4.169,1,1,1.547,1.547,5.243,1,0,1.348,1.348,20.008,1,1,4.714,4.714,7.136,1,1,1.413,1.413,3.745,1,1,1.462,1.462,4.074,1,1,1.434,1.434,8.719,1,0,1.438,1.438,20.007,1,1,4.203,4.203,6.44,1,0,1.555,1.555,20.007,1,1,4.837,4.837,7.434,1,1,2.258,2.258,5.067,1,0,1.471,1.471,10.961,1,1,1.394,1.394,7.148,1,1,1.539,1.539,4.97,1,1,1.179,1.179,4.715,1,44,1,1,1,6,5,6,4,5,6,2,6,1,4,3,6,6,,6,6,4,5,5,6,58,51,4,5,4,4,10,70,75,58.3333333333333,
2,1,2,1,1,3,1,60,1,1.728,1.728,3.962,1,1,1.347,1.347,3.998,1,1,1.556,1.556,9.882,1,1,1.402,1.402,13.444,1,1,1.125,1.125,14.823,1,1,1.286,1.286,5.864,1,0,1.916,1.916,20.019,1,1,2.16,2.16,9.471,1,1,2.534,2.534,6.606,1,1,1.714,1.714,5.853,1,1,1.471,1.471,10.624,1,0,1.47,1.47,20.009,1,0,1.427,1.427,20.117,1,1,1.735,1.735,16.027,1,1,1.019,1.019,6.766,1,1,1.723,1.723,15.589,1,0,3.502,3.502,20.121,1,0,1.675,1.675,20.015,1,1,1.807,1.807,4.96,1,1,1.087,1.087,6.985,1,31,1,1,1,6,5,6,3,5,6,3,7,1,3,2,5,3,6,5,6,2,5,6,6,37,28,2,2,2,2,15,90,87.5,85.4166666666667,
2,1,1,2,1,3,1,80,1,1.829,1.829,6.881,1,1,1.932,1.932,13.966,1,1,1.668,1.668,9.559,1,1,2.045,2.045,6.153,1,1,1.928,1.928,13.186,1,1,2.008,2.008,10.757,1,0,2.434,2.434,20.023,1,1,2.577,2.577,13.867,1,1,1.66,1.66,7.06,1,1,1.693,1.693,9.488,1,1,1.917,1.917,9.9,1,1,1.757,1.757,12.67,1,1,1.597,1.597,6.465,1,0,1.621,1.621,14.468,1,1,1.772,1.772,9.748,1,0,1.712,1.712,20.128,1,1,1.397,1.397,9.553,1,1,1.834,1.834,17.739,1,1,1.527,1.527,6.083,1,1,1.601,1.601,7.142,1,53,1,1,1,5,5,6,4,5,6,3,5,1,4,4,6,6,6,5,5,3,6,6,6,57,50,4,4,3,1,12,85,87.5,81.25,
2,1,1,2,2,2,1,49,1,1.594,1.594,7.318,1,1,0.934,0.934,4.808,1,1,0.998,0.998,3.926,1,1,1.219,1.219,5.462,1,1,1.449,1.449,5.252,1,1,1.192,1.192,7.369,1,0,1.08,1.08,20.016,1,1,11.769,11.769,14.914,1,1,1.096,1.096,5.076,1,1,1.046,1.046,8.345,1,0,1.399,1.399,17.434,1,1,0.9,0.9,11.026,1,1,1.449,1.449,6.724,1,0,1.492,1.492,20.01,1,1,1.16,1.16,8.344,1,1,1.284,1.284,5.132,1,0,1.296,1.296,20.121,1,0,1.131,1.131,14.373,1,1,1.564,1.564,4.681,1,1,1.139,1.139,8.514,1,32,1,1,1,5,5,6,3,5,6,3,6,1,5,3,6,5,6,5,6,3,5,5,6,54,46,5,3,3,2,13,75,87.5,83.3333333333333,
1,1,1,1,2,5,2,50,1,2.461,2.461,4.938,1,1,1.837,1.837,9.76,1,1,4.181,4.181,20.009,1,1,4.706,4.706,6.986,1,1,1.636,1.636,6.393,1,1,3.111,3.111,6.919,1,0,2.751,2.751,20.006,1,1,1.394,1.394,14.128,1,0,4.738,4.738,20.107,1,0,1.371,1.371,20.107,1,0,1.275,13.294,20.109,2,0,3.262,3.262,20.006,1,0,2.267,2.267,20.009,1,0,9.623,9.623,12.701,1,0,1.697,1.697,20.006,1,0,1.979,1.979,20.008,1,0,1.705,1.705,20.107,1,1,3.954,3.954,6.771,1,1,2.625,2.625,11.018,1,0,1.559,1.559,20.107,1,26,1,1,1,5,5,6,6,5,6,6,7,1,3,5,7,6,6,5,5,5,6,5,6,101,100,4,2,2,2,11,87.5,85,89.5833333333333,
1,1,1,1,2,2,1,50,1,2.132,2.132,5.574,1,0,5.369,5.369,8.783,1,0,16.997,16.997,20.011,1,0,0,0,0.072,0,1,10.573,10.573,13.348,1,1,3.038,3.038,6.273,1,0,13.096,13.096,15.671,1,1,2.692,2.692,8.092,1,0,0,0,20.009,0,1,4.247,4.247,11.021,1,1,5.532,5.532,15.085,1,0,0,0,20.008,0,0,0,0,0,0,0,0,0,20.008,0,1,3.053,3.053,9.153,1,1,6.203,6.203,11.126,1,0,9.838,9.838,13.663,1,0,3.282,3.282,14.861,1,1,2.387,2.387,5.982,1,0,10.515,10.515,20.007,1,63,1,1,1,5,5,6,5,5,6,4,6,1,3,4,5,5,6,6,6,4,5,5,6,84,85,6,3,3,2,13,80,72.5,85.4166666666667,
3,1,1,1,1,4,2,30,1,1.138,1.138,4.075,1,0,1.045,1.045,4.453,1,1,0.429,0.429,3.715,1,1,0.499,0.499,5.48,1,1,0.458,0.458,6.337,1,1,0.446,0.446,3.627,1,0,0.496,0.496,4.213,1,1,0.57,0.57,3.241,1,1,0.476,0.476,7.211,1,1,0.692,0.692,4.27,1,1,0.389,0.389,5.567,1,1,0.336,0.336,15.863,1,1,0.577,0.577,3.351,1,1,0.458,0.458,6.287,1,1,0.386,0.386,13.353,1,0,0.411,0.411,20.107,1,0,2.017,2.017,12.592,1,0,0.576,0.576,12.374,1,1,0.903,0.903,13.007,1,1,0.57,0.57,11.849,1,40,1,1,1,2,5,6,6,5,6,6,7,1,6,7,6,6,7,3,6,5,6,4,6,37,28,3,2,2,2,10,85,87.5,87.5,
1,1,1,1,1,1,2,40,1,1.236,1.236,10.028,1,1,1.048,1.048,7.547,1,1,0.891,0.891,5.105,1,1,0.81,0.81,8.784,1,1,0.817,0.817,6.461,1,1,0.735,0.735,5.981,1,1,0.86,0.86,7.539,1,1,0.93,0.93,4.361,1,1,0.676,0.676,9.101,1,0,0.864,0.864,20.107,1,0,2.096,4.962,20.006,3,0,1.098,1.098,20.007,1,1,1.171,1.171,3.278,1,0,0.746,8.938,16.951,3,0,0.5,19.044,20.006,4,1,1.119,1.119,5.537,1,0,0.679,0.679,20.006,1,1,1.564,1.564,14.841,1,1,0.816,0.816,5.515,1,1,1.004,1.004,5.845,1,20,1,1,2,5,4,6,5,5,6,3,7,1,5,4,7,6,6,6,6,3,5,6,6,84,85,1,1,3,1,14,75,80,87.5,
3,2,2,1,1,2,1,30,1,1.521,1.521,4.175,1,1,1.821,1.821,4.482,1,1,1.135,1.135,7.506,1,1,1.585,1.585,3.891,1,1,1.239,1.239,5.84,1,1,1.374,1.374,8.901,1,1,3.033,3.033,7.941,1,1,1.186,1.186,8.127,1,1,1.434,1.434,5.013,1,1,1.712,1.712,10.442,1,0,1.022,1.022,20.02,1,1,1.767,1.767,7.583,1,1,2.343,2.343,5.357,1,1,1.894,1.894,8.219,1,1,1.203,1.203,9.642,1,1,2.147,2.147,7.395,1,1,1.905,1.905,4.626,1,1,1.38,1.38,8.129,1,1,1.964,1.964,4.684,1,0,1.175,1.175,20.11,1,34,1,1,1,5,4,6,4,5,6,3,6,1,5,4,6,5,6,6,5,2,5,5,6,71,69,4,3,3,3,,82.5,82.5,89.5833333333333,
2,1,2,6,1,5,2,5,0,1.146,1.146,20.116,1,1,3.017,3.017,8.49,1,1,0.778,0.778,7.115,1,1,0.661,0.661,6.137,1,1,0.657,0.657,7.843,1,1,0.916,0.916,7.235,1,0,0.483,0.483,20.119,1,1,1.1,1.1,15.133,1,0,0.552,0.552,20.111,1,1,1.408,1.408,10.799,1,1,0.64,0.64,13.362,1,0,0.675,0.675,20.008,1,1,1.408,1.408,6.077,1,1,0.506,0.506,15.416,1,1,1.119,1.119,10.809,1,1,0.498,0.498,4.7,1,0,0.772,0.772,20.01,1,1,1.858,1.858,12.279,1,1,0.501,5.384,5.76,2,1,0.7,0.7,9.773,1,23,0,1,1,4,4,6,3,5,6,2,6,1,3,3,6,6,6,6,6,6,6,6,6,85,86,4,4,4,4,14,82.5,85,75,
1,1,1,1,1,1,1,95,1,2.091,2.091,5.643,1,1,1.197,1.197,11.651,1,1,1.21,1.21,6.532,1,0,1.092,1.092,20.012,1,1,3.835,3.835,7.09,1,0,1.475,1.475,18.108,1,0,1.392,1.392,11.977,1,1,1.024,1.024,9.952,1,1,0.867,0.867,4.752,1,0,1.136,1.136,12.653,1,1,0.984,0.984,11.167,1,0,1.157,1.157,16.798,1,1,0.906,0.906,3.952,1,1,1.055,1.055,9.845,1,0,0.88,0.88,17.167,1,1,0.945,0.945,5.468,1,0,0.994,0.994,8.962,1,1,1.02,1.02,5.825,1,1,0.619,0.619,4.519,1,1,1.111,1.111,4.555,1,53,0,1,2,6,3,6,3,5,6,2,5,1,2,2,7,5,6,5,5,2,6,6,6,104,100,2,2,2,1,11,90,80,89.5833333333333,
2,1,1,1,1,1,1,0,1,2.405,2.405,7.648,1,1,1.816,1.816,11.03,1,1,2.04,2.04,6.232,1,1,1.444,1.444,5.64,1,0,1.676,1.676,20.008,1,0,17.269,17.269,20.006,1,0,13.67,13.67,20.007,1,1,4.858,4.858,7.968,1,0,1.502,1.502,20.006,1,1,1.308,1.308,13.316,1,0,1.625,1.625,20.006,1,0,1.744,1.744,20.007,1,1,2.379,2.379,8.171,1,0,1.502,1.502,7.798,1,1,1.678,1.678,6.837,1,1,1.657,1.657,20.107,1,0,0,0,0.832,0,1,2.812,2.812,6.492,1,1,1.575,1.575,4.666,1,1,1.459,1.459,5.749,1,58,0,1,1,6,3,6,3,5,6,2,6,1,2,2,6,6,6,6,5,2,6,6,6,24,14,5,5,4,6,12,82.5,72.5,89.5833333333333,
5,2,1,1,2,4,2,70,0,2.188,8.407,12.015,2,0,6.887,6.887,10.385,1,1,6.513,6.513,8.699,1,1,1.69,1.69,6.32,1,1,1.759,1.759,6.574,1,0,1.164,1.164,20.113,1,0,1.691,1.691,11.581,1,1,2.123,2.123,11.131,1,0,0.91,0.91,20.013,1,0,15.028,15.028,17.251,1,1,8.535,8.535,13.444,1,0,1.519,1.519,17.42,1,0,1.688,1.688,15.483,1,1,1.753,20.099,20.106,2,1,1.169,1.169,7.7,1,0,1.296,1.296,13.397,1,0,0.853,0.853,20.112,1,0,0,0,0.18,0,1,0.383,0.383,14.777,1,0,5.266,5.266,20.012,1,30,0,1,1,6,3,6,2,5,6,1,5,1,2,2,6,6,5,7,6,1,6,6,6,46,38,3,5,4,4,21,80,75,79.1666666666667,
2,1,1,1,1,2,1,72,1,1.454,1.454,7.965,1,1,1.17,1.17,5.617,1,0,1.353,1.353,16.567,1,1,1.377,9.402,9.406,4,1,1.113,1.113,4.081,1,1,1.054,1.054,4.596,1,1,1.085,1.085,4.893,1,1,1.178,1.178,3.895,1,1,1.661,1.661,5.426,1,0,2.46,2.46,13.894,1,1,1.254,1.254,9.301,1,1,1.211,5.306,15.985,2,1,1.238,1.238,4.077,1,1,1.056,2.688,6.673,3,1,0.988,2.668,11.716,4,1,1.562,1.562,4.53,1,1,1.261,1.261,6.034,1,0,1.485,1.485,20.131,1,1,1.552,1.552,5.282,1,1,1.264,1.264,5.974,1,52,1,4,1,5,3,6,5,5,6,5,6,1,2,2,6,6,6,6,6,3,6,6,6,84,85,7,1,4,2,11,75,90,85.4166666666667,
2,2,1,1,2,2,1,89,0,1.375,1.375,20.11,1,1,3.686,7.868,10.82,2,1,1.456,5.38,6.493,2,1,1.097,2.546,8.016,2,1,0.968,2.227,9.865,2,1,1.188,6.784,7.852,2,0,1.128,1.128,20.108,1,1,1.093,13.449,17.313,3,0,1.762,1.762,20.008,1,1,1.877,1.877,7.975,1,1,0.952,0.952,17.107,1,0,0.968,0.968,20.005,1,0,1.8,1.8,20.005,1,1,1.701,1.701,9.489,1,1,1.166,1.166,4.959,1,0,0.951,0.951,20.007,1,0,1.764,1.764,20.008,1,0,1.961,1.961,20.007,1,0,2.233,2.233,20.107,1,1,1.459,1.459,13.824,1,32,0,1,2,6,2,6,2,5,6,2,5,1,2,2,6,5,5,6,6,2,6,6,6,78,76,6,6,6,3,12,77.5,82.5,87.5,
1,1,1,1,1,3,2,20,0,1.201,1.201,10.432,1,0,1.164,1.164,6.164,1,1,1.179,1.179,4.425,1,1,1.261,1.261,5.608,1,0,1.061,1.061,12.185,1,1,2.202,2.202,9.177,1,0,1.063,1.063,15.963,1,0,1.108,1.108,17.19,1,0,1.204,1.204,16.218,1,0,1.203,1.203,12.973,1,1,0.977,1.691,5.079,2,1,0.899,0.899,13.989,1,1,1.111,1.111,3.879,1,0,1.03,1.03,20.019,1,0,1.201,1.201,9.83,1,1,1.25,1.25,3.896,1,0,1.293,1.293,8.713,1,1,1.234,1.234,5.354,1,0,1.08,1.08,11.091,1,0,1.085,1.085,8.52,1,37,1,1,1,6,2,6,2,5,6,2,6,1,2,1,6,5,6,7,6,1,5,6,6,126,100,5,5,5,5,10,90,65,83.3333333333333,
3,2,1,4,3,5,2,65,1,2.405,2.405,20.019,1,1,1.832,1.832,10.483,1,1,0.782,0.782,13.36,1,0,0.868,0.868,20.02,1,1,1.701,1.701,8.815,1,0,0.698,0.698,20.117,1,1,1.401,1.401,5.36,1,1,0.871,0.871,4.596,1,1,0.476,0.476,4.54,1,1,0.814,0.814,4.376,1,1,0.6,0.6,7.492,1,1,0.776,0.776,5.743,1,1,0.6,0.6,3.374,1,1,0.645,0.645,7.596,1,1,0.5,0.5,9.864,1,1,0.416,0.416,5.746,1,0,0.709,0.709,20.11,1,0,1.534,1.534,15.78,1,1,0.58,0.58,3.769,1,0,0.934,0.934,6.902,1,53,0,1,1,6,2,6,1,5,6,1,6,1,2,1,5,7,5,6,7,3,5,6,6,76,75,5,6,5,4,12,90,85,85.4166666666667,
2,1,1,1,1,1,1,20,1,1.902,1.902,12.625,1,1,1.932,2.851,20.132,2,0,2.07,2.07,16.974,1,1,1.623,1.623,6.447,1,1,1.544,1.544,8.366,1,1,1.381,1.381,11.018,1,0,1.094,1.094,16.384,1,0,1.226,1.226,14.293,1,1,1.091,1.091,7.985,1,1,1.409,1.409,6.898,1,1,1.682,1.682,12.896,1,1,1.01,1.01,6.872,1,0,0.947,0.947,7.06,1,1,1.62,1.62,14.245,1,1,1.499,1.499,7.817,1,1,1.662,1.662,11.831,1,0,1.17,1.17,17.061,1,0,0,0,20.015,0,1,8.82,8.82,14.06,1,1,8.737,8.737,11.611,1,24,0,1,2,5,2,6,2,5,6,3,6,1,2,2,6,5,6,6,5,4,5,6,6,55,48,4,4,2,1,12,80,82.5,81.25,
3,3,3,1,1,1,1,75,0,2.445,2.445,22.383,1,0,0,0,20.202,0,1,0.228,0.228,8.068,1,0,2.522,2.522,9.152,1,1,1.658,1.658,5.1,1,0,1.53,1.53,20.009,1,0,15.478,15.478,20.013,1,0,0,0,0.194,0,1,1.75,1.75,6.433,1,1,1.312,1.312,6.386,1,1,1.575,1.575,11.769,1,0,1.825,1.825,20.114,1,0,3.471,3.471,20.014,1,1,9.238,9.238,12.966,1,0,1.91,8.16,20.094,2,1,5.865,9.167,11.235,2,0,1.429,1.429,20.012,1,1,6.455,6.455,10.539,1,1,1.28,1.28,5.925,1,1,1.847,1.847,6.853,1,51,1,1,3,3,7,5,6,5,6,7,5,1,6,6,6,6,6,4,6,6,6,5,6,119,100,5,5,5,5,14,85,62.5,81.25,
6,1,1,1,1,6,1,62,1,1.168,1.168,5.611,1,0,1.092,1.092,6.344,1,1,1.089,1.089,4.136,1,1,0.711,0.711,4.456,1,0,1.21,1.21,6.109,1,0,0.825,0.825,20.006,1,0,0,0,0.434,0,0,1.669,1.669,4.875,1,1,0.852,0.852,6.605,1,1,0.715,0.715,4.189,1,0,0.832,0.832,14.711,1,0,0.747,0.747,19.976,1,1,1.184,1.184,10.038,1,1,1.7,1.7,8.725,1,0,0.648,0.648,7.926,1,1,1.993,1.993,9.324,1,0,2.973,2.973,14.929,1,1,0.778,0.778,6.619,1,1,0.803,0.803,6.964,1,0,0.721,0.721,20.007,1,43,1,1,2,6,5,5,5,5,6,3,6,1,5,3,6,6,6,6,6,3,6,6,6,32,22,2,3,3,3,11,82.5,77.5,75,
3,1,1,1,1,3,2,60,0,1.07,1.07,20.106,1,0,1.524,1.524,20.106,1,0,0.005,6.422,14.86,3,0,0.764,0.764,5.272,1,0,0.845,0.845,18.846,1,0,1.016,1.016,13.442,1,0,0.943,0.943,11.025,1,0,0.813,0.813,12.234,1,0,0.638,0.638,9.596,1,0,0.949,0.949,8.627,1,0,0.76,0.76,13.157,1,0,0.831,0.831,8.726,1,0,0.999,0.999,8.252,1,0,0.894,0.894,11.251,1,0,0.664,0.664,6.118,1,0,0.622,0.622,5.265,1,0,0.806,5.817,6.246,2,1,0.899,0.899,5.736,1,1,0.881,0.881,5.384,1,1,0.715,0.715,4.468,1,25,0,4,1,6,5,5,3,5,6,2,6,1,5,3,6,6,7,6,6,2,5,5,6,38,29,1,3,5,2,13,65,27.5,85.4166666666667,
1,1,1,1,1,2,2,60,1,0.952,0.952,6.231,1,1,0.956,0.956,7.212,1,1,0.803,0.803,3.608,1,1,0.84,0.84,6.846,1,1,0.713,0.713,8.169,1,0,0.587,0.587,20.013,1,0,2.686,2.686,20.106,1,1,3.118,3.118,6.853,1,1,0.566,0.566,5.852,1,1,0.532,0.532,10.979,1,0,0.621,0.621,20.021,1,0,0,0,20.109,0,0,18.81,18.81,20.009,1,1,1.788,1.788,5.531,1,1,0.688,0.688,15.935,1,0,0.695,0.695,20.022,1,1,13.048,13.048,15.392,1,1,0.948,0.948,5.659,1,1,0.763,0.763,6.085,1,0,0.57,0.57,20.016,1,22,1,1,1,6,5,5,3,5,6,2,7,1,5,5,7,6,6,6,6,2,6,5,6,34,24,3,3,3,3,10,77.5,87.5,81.25,
2,1,1,1,1,1,1,95,1,2.67,2.67,5.814,1,0,1.468,1.468,6.076,1,1,1.406,1.406,6.725,1,1,0.932,0.932,5.506,1,1,0.838,0.838,4.807,1,1,0.724,0.724,10.755,1,0,0.69,0.69,20.012,1,1,1.944,1.944,7.256,1,1,0.785,0.785,3.885,1,1,0.608,0.608,4.905,1,1,0.702,0.702,4.095,1,0,0.629,0.629,20.009,1,1,3.951,3.951,6.26,1,0,0.689,0.689,20.008,1,0,1.841,1.841,20.007,1,1,8.867,11.613,12.106,2,0,0.733,0.733,20.109,1,1,3.593,3.593,6.876,1,1,0.549,0.549,3.934,1,1,1.613,1.613,10.969,1,21,1,1,3,4,5,5,6,5,6,3,6,1,4,5,7,5,4,5,5,6,5,4,6,35,26,2,2,2,2,10,82.5,85,81.25,
4,1,1,4,1,1,1,95,0,1.555,1.555,9.068,1,1,1.915,1.915,6.496,1,0,1.357,1.357,14.096,1,1,1.969,1.969,3.934,1,1,1.084,1.084,5.636,1,0,1.476,1.476,16.582,1,0,0.955,0.955,20.017,1,0,2.588,2.588,20.015,1,1,4.496,4.496,6.745,1,1,1.09,1.09,5.994,1,1,1.002,1.002,10.586,1,0,2.854,2.854,8.286,1,1,2.921,2.921,10.227,1,0,1.055,1.055,5.827,1,0,1.261,1.261,9.245,1,0,1.164,1.164,7.972,1,0,1.428,1.428,20.013,1,1,2.681,2.681,7.064,1,1,1.611,1.611,6.883,1,1,0.95,0.95,4.856,1,38,1,1,1,6,4,5,3,5,6,1,3,1,2,2,6,6,6,7,7,2,6,6,6,58,51,1,1,1,1,10,87.5,87.5,77.0833333333333,
5,1,2,3,2,3,1,46,1,1.919,1.919,5.9,1,1,1.436,1.436,4.066,1,1,0.71,0.71,7.505,1,1,0.981,0.981,3.679,1,1,0.936,0.936,5.938,1,1,0.613,0.613,3.883,1,0,0.823,0.823,19.858,1,1,1.011,1.011,3.588,1,1,0.844,0.844,17.122,1,1,0.704,0.704,7.793,1,1,0.693,0.693,11.772,1,0,0.644,0.644,20.008,1,1,1.249,1.249,7.795,1,0,0.998,0.998,20.006,1,1,9.007,13.252,13.715,2,0,0.813,0.813,20.006,1,0,0,0,0.546,0,1,2.059,2.059,7.561,1,1,1.004,1.004,2.944,1,1,0.758,0.758,15.143,1,28,0,1,1,6,4,5,3,5,6,2,6,1,4,2,6,6,6,5,5,3,6,6,6,33,23,5,5,5,5,11,82.5,87.5,72.9166666666667,
3,2,1,4,2,4,1,23,1,4.076,4.076,10.044,1,1,0.887,0.887,5.436,1,1,0.585,12.342,13.506,2,1,0.596,0.596,5.754,1,0,0.568,0.568,20.013,1,1,1.396,1.396,19.804,1,0,0.554,0.554,20.111,1,0,13.989,13.989,20.007,1,0,1.124,1.124,20.114,1,1,1.701,1.701,4.667,1,1,0.68,0.68,8.378,1,0,0.55,0.55,20.014,1,1,1.451,1.451,4.372,1,1,0.546,0.546,18.243,1,1,0.539,0.539,10.582,1,1,0.889,0.889,15.825,1,0,0.491,0.491,20.006,1,1,1.773,1.773,6.829,1,0,0.401,0.401,8.238,1,1,0.617,0.617,12.96,1,20,0,6,2,5,4,5,4,5,6,3,6,1,4,3,6,6,5,5,6,2,5,6,6,65,62,3,5,4,3,17,87.5,80,83.3333333333333,
5,1,1,6,2,5,2,73,1,2.7,2.7,6.27,1,1,5.252,5.252,8.322,1,1,2.312,2.312,7.065,1,1,1.819,1.819,9.161,1,1,1.109,1.109,9.639,1,0,1.855,1.855,20.007,1,1,1.634,1.634,12.431,1,1,1.53,1.53,5.647,1,0,1.326,1.326,20.006,1,1,7.312,7.312,11.349,1,0,1.529,1.529,20.005,1,0,2.379,2.379,20.106,1,0,1.685,1.685,8.988,1,0,2.291,2.291,20.006,1,0,2.422,2.422,20.007,1,0,2.826,2.826,20.006,1,1,1.571,1.571,17.927,1,0,1.459,1.459,20.007,1,0,1.491,1.491,20.105,1,1,1.678,1.678,10.36,1,60,0,1,3,7,3,5,4,5,6,2,6,1,4,2,6,6,6,5,5,4,6,6,6,125,100,3,2,1,2,12,70,77.5,70.8333333333333,
2,1,1,1,1,4,1,18,1,1.168,1.168,4.42,1,0,0.974,0.974,7.962,1,1,1.085,1.085,4.594,1,1,0.946,0.946,6.478,1,1,1.046,1.046,5.562,1,0,0.877,0.877,20.11,1,0,2.275,2.275,20.116,1,1,1.068,1.068,15.409,1,1,1.22,1.22,6.56,1,1,1.036,1.036,4.44,1,0,0.518,0.518,18.82,1,1,1.141,1.141,8.858,1,1,0.701,0.701,5.584,1,1,0.959,0.959,8.475,1,1,0.845,0.845,4.178,1,1,0.677,0.677,3.56,1,0,0.6,0.6,20.007,1,1,0.999,0.999,9.443,1,1,1.016,1.016,4.196,1,1,0.664,0.664,5.453,1,37,1,1,1,6,3,5,2,5,6,2,5,1,4,2,6,6,6,6,6,2,6,6,6,99,99,3,3,3,3,10,82.5,87.5,91.6666666666667,
4,2,1,4,4,4,1,75,1,3.498,9.415,10.77,2,1,2.292,2.292,11.786,1,1,2.707,2.707,8.92,1,1,2.072,2.072,7.668,1,1,2.761,3.408,6.928,2,0,3.182,6.593,20.012,2,0,3.76,3.76,17.564,1,1,4.338,4.338,7.813,1,1,4.054,4.054,7.593,1,1,2.67,2.67,10.334,1,0,11.72,11.72,14.766,1,1,5.269,5.269,13.636,1,1,5.685,5.685,8.133,1,0,3.439,3.439,20.008,1,1,2.391,2.391,6.901,1,1,4.396,4.396,8.688,1,0,1.571,1.571,18.302,1,0,3.165,3.165,20.008,1,1,6.306,6.306,9.199,1,1,2.331,2.331,7.618,1,42,0,1,1,6,3,5,2,5,6,1,7,1,2,2,6,5,6,6,6,2,6,6,6,101,100,4,2,2,1,12,85,82.5,81.25,
2,1,1,1,1,2,1,75,1,2.792,2.792,15.644,1,0,1.649,1.649,9.86,1,1,1.574,1.574,10.163,1,1,0.903,0.903,11.436,1,0,1.051,1.051,20.118,1,0,19.788,19.788,20.008,1,0,0,0,20.007,0,1,3.865,3.865,6.911,1,0,1.372,1.372,20.109,1,1,9.632,9.632,14.772,1,0,1.513,1.513,20.015,1,0,0,0,20.008,0,1,5.645,5.645,11.229,1,0,0.911,0.911,20.111,1,0,0,0,20.01,0,1,8.738,8.738,12.05,1,1,3.588,3.588,8.638,1,0,8.806,8.806,20.005,1,0,1.263,1.263,20.108,1,0,1.673,5.652,20.147,2,51,1,1,1,5,3,5,2,5,6,1,6,1,2,3,6,6,6,4,6,2,6,5,6,53,47,4,4,4,4,12,77.5,75,85.4166666666667,
